tbp,zfp1,3.0571799278259277
tbp,plxna1,3.0313563346862793
tbp,mrpl10,3.022681713104248
tbp,tmem160,3.008863925933838
tbp,rab22a,2.9778618812561035
tbp,araf,2.976761817932129
tbp,tsen54,2.9718830585479736
tbp,tollip,2.9709858894348145
tbp,polrmt,2.9681267738342285
tbp,gosr2,2.967137336730957
tbp,ube4a,2.958568572998047
tbp,krtcap3,2.9472992420196533
tbp,gars,2.940117120742798
tbp,stk10,2.9367644786834717
tbp,wfs1,2.930269718170166
tbp,pmepa1,2.9159324169158936
tbp,kif5c,2.9151806831359863
tbp,zufsp,2.911829710006714
tbp,cp,2.90382719039917
tbp,tmco3,2.8992247581481934
tbp,zbtb8b,2.890129566192627
tbp,znf823,2.8889174461364746
tbp,nlk,2.884570598602295
tbp,chmp4c,2.876278877258301
tbp,psen2,2.8608810901641846
tbp,ccl25,2.840229034423828
tbp,b4galt5,2.837592363357544
tbp,apob,2.8335561752319336
tbp,cxorf40b,2.824838638305664
tbp,fan1,2.814188241958618
tbp,cdc16,2.796415328979492
tbp,fastkd1,2.7423527240753174
tbp,ubl3,2.7400155067443848
tbp,rad51d,2.7135729789733887
tbp,fig4,2.7052340507507324
